"","event","map","player.1","player.2","trade","opp","pos.x","pos.y","gun","round_win","game_win","offdef","round_time","round","first_kill","team","id","site"
"16306","death","Valkyrie","TEMP","SILLY",0,"EVIL GENIUSES",621,741,"STG-44",0,0,"off",35450,10,1,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","B"
"16307","death","Valkyrie","SAINTS","SILLY",1,"EVIL GENIUSES",620,732,"PPSh-41",0,0,"off",36550,10,0,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","B"
"16308","death","Valkyrie","SILLY","FACCENTO",0,"ECHO FOX",651,693,"PPSh-41",1,1,"def",36650,10,0,"EVIL GENIUSES","c027d764-a5b5-52da-86b6-7d2db94721b7","B"
"16309","death","Valkyrie","FACCENTO","APATHY",0,"EVIL GENIUSES",673,687,"PPSh-41",0,0,"off",46750,10,0,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","B"
"16310","death","Valkyrie","AQUA","ASSAULT",2,"EVIL GENIUSES",776,610,"BAR",0,0,"off",51900,10,0,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","A"
"16311","death","Valkyrie","TEMP","SILLY",0,"EVIL GENIUSES",476,505,"STG-44",0,0,"def",18450,11,1,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","A"
"16312","death","Valkyrie","AQUA","SILLY",0,"EVIL GENIUSES",576,503,"BAR",0,0,"def",21800,11,0,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","A"
"16313","death","Valkyrie","FACCENTO","APATHY",0,"EVIL GENIUSES",567,487,"PPSh-41",0,0,"def",42550,11,0,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7",NA
"16314","death","Valkyrie","SAINTS","APATHY",2,"EVIL GENIUSES",576,491,"PPSh-41",0,0,"def",47600,11,0,"ECHO FOX","c027d764-a5b5-52da-86b6-7d2db94721b7","A"
"16315","death","Ardennes Forest","FACCENTO","APATHY",1,"EVIL GENIUSES",481,620,"PPSh-41",0,1,"off",10500,1,1,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16316","death","Ardennes Forest","APATHY","SAINTS",0,"ECHO FOX",481,634,"PPSh-41",1,0,"def",11450,1,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16317","death","Ardennes Forest","SAINTS","SILLY",0,"EVIL GENIUSES",545,712,"PPSh-41",0,1,"off",33300,1,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16318","death","Ardennes Forest","AQUA","SILLY",0,"EVIL GENIUSES",508,619,"STG-44",0,1,"off",40200,1,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16319","death","Ardennes Forest","TEMP","SILLY",2,"EVIL GENIUSES",455,740,"STG-44",0,1,"off",42750,1,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16320","death","Ardennes Forest","APATHY","TEMP",0,"ECHO FOX",407,552,"PPSh-41",0,0,"off",16750,2,1,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16321","death","Ardennes Forest","ASSAULT","SAINTS",0,"ECHO FOX",407,755,"STG-44",0,0,"off",17350,2,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16322","death","Ardennes Forest","SILLY","FACCENTO",0,"ECHO FOX",450,764,"PPSh-41",0,0,"off",18800,2,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16323","death","Ardennes Forest","ACHES","FACCENTO",2,"ECHO FOX",410,760,"STG-44",0,0,"off",20700,2,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16324","death","Ardennes Forest","APATHY","FACCENTO",0,"ECHO FOX",485,654,"PPSh-41",0,0,"def",10700,3,1,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16325","death","Ardennes Forest","AQUA","SILLY",0,"EVIL GENIUSES",467,543,"STG-44",1,1,"off",32700,3,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16326","death","Ardennes Forest","ACHES","FACCENTO",0,"ECHO FOX",700,698,"STG-44",0,0,"def",39400,3,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16327","death","Ardennes Forest","SAINTS","SILLY",1,"EVIL GENIUSES",510,569,"PPSh-41",1,1,"off",76900,3,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16328","death","Ardennes Forest","SILLY","TEMP",0,"ECHO FOX",520,615,"PPSh-41",0,0,"def",77250,3,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16329","death","Ardennes Forest","FACCENTO","ASSAULT",0,"EVIL GENIUSES",606,625,"PPSh-41",1,1,"off",78850,3,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16330","death","Ardennes Forest","ASSAULT","TEMP",2,"ECHO FOX",568,718,"STG-44",0,0,"def",87950,3,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16331","death","Ardennes Forest","FACCENTO","APATHY",0,"EVIL GENIUSES",411,518,"PPSh-41",0,1,"def",13450,4,1,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16332","death","Ardennes Forest","AQUA","SILLY",0,"EVIL GENIUSES",728,393,"STG-44",0,1,"def",15700,4,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16333","death","Ardennes Forest","TEMP","APATHY",0,"EVIL GENIUSES",645,480,"STG-44",0,1,"def",19550,4,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16334","death","Ardennes Forest","SAINTS","APATHY",2,"EVIL GENIUSES",464,394,"PPSh-41",0,1,"def",22550,4,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16335","death","Ardennes Forest","ACHES","FACCENTO",0,"ECHO FOX",607,674,"STG-44",0,0,"def",9200,5,1,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16336","death","Ardennes Forest","SAINTS","APATHY",0,"EVIL GENIUSES",452,744,"PPSh-41",1,1,"off",13000,5,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16337","death","Ardennes Forest","FACCENTO","APATHY",0,"EVIL GENIUSES",488,695,"PPSh-41",1,1,"off",13500,5,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16338","death","Ardennes Forest","ASSAULT","AQUA",0,"ECHO FOX",548,621,"STG-44",0,0,"def",17900,5,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16339","death","Ardennes Forest","SILLY","AQUA",0,"ECHO FOX",498,771,"PPSh-41",0,0,"def",72550,5,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16340","death","Ardennes Forest","APATHY","TEMP",2,"ECHO FOX",488,678,"PPSh-41",0,0,"def",77700,5,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16341","death","Ardennes Forest","ASSAULT","SAINTS",0,"ECHO FOX",400,547,"STG-44",0,0,"off",8550,6,1,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16342","death","Ardennes Forest","APATHY","TEMP",0,"ECHO FOX",428,574,"PPSh-41",0,0,"off",9050,6,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16343","death","Ardennes Forest","FACCENTO","SILLY",0,"EVIL GENIUSES",499,599,"PPSh-41",1,1,"def",11750,6,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16344","death","Ardennes Forest","ACHES","SAINTS",0,"ECHO FOX",501,748,"STG-44",0,0,"off",58800,6,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16345","death","Ardennes Forest","SILLY","TEMP",2,"ECHO FOX",395,681,"PPSh-41",0,0,"off",67750,6,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","B"
"16346","death","Ardennes Forest","ACHES","TEMP",0,"ECHO FOX",637,419,"STG-44",0,0,"def",29950,7,1,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16347","death","Ardennes Forest","AQUA","ASSAULT",1,"EVIL GENIUSES",603,390,"STG-44",1,1,"off",33700,7,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16348","death","Ardennes Forest","ASSAULT","FACCENTO",0,"ECHO FOX",657,369,"STG-44",0,0,"def",35850,7,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16349","death","Ardennes Forest","SILLY","TEMP",1,"ECHO FOX",636,416,"PPSh-41",0,0,"def",55100,7,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16350","death","Ardennes Forest","TEMP","APATHY",0,"EVIL GENIUSES",662,399,"STG-44",1,1,"off",55500,7,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16351","death","Ardennes Forest","SAINTS","APATHY",0,"EVIL GENIUSES",588,405,"PPSh-41",1,1,"off",71600,7,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16352","death","Ardennes Forest","APATHY","FACCENTO",2,"ECHO FOX",688,298,"PPSh-41",0,0,"def",76800,7,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16353","death","Ardennes Forest","SILLY","SAINTS",0,"ECHO FOX",613,391,"PPSh-41",0,0,"off",18200,8,1,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","M"
"16354","death","Ardennes Forest","APATHY","AQUA",0,"ECHO FOX",567,366,"PPSh-41",0,0,"off",18600,8,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16355","death","Ardennes Forest","SAINTS","ACHES",1,"EVIL GENIUSES",604,485,"PPSh-41",1,1,"def",23050,8,0,"ECHO FOX","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16356","death","Ardennes Forest","ACHES","TEMP",0,"ECHO FOX",623,312,"STG-44",0,0,"off",25350,8,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16357","death","Ardennes Forest","ASSAULT","AQUA",2,"ECHO FOX",551,223,"STG-44",0,0,"off",62750,8,0,"EVIL GENIUSES","754c04e2-2af6-5fdd-8759-8cd940a9f86d","A"
"16358","death","London Docks","ZOOMAA","CHINO",0,"TEAM ENVYUS",446,380,"PPSh-41",0,0,"off",13100,1,1,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16359","death","London Docks","ATTACH","HUKE",0,"TEAM ENVYUS",422,488,"PPSh-41",0,0,"off",21500,1,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16360","death","London Docks","HUKE","REPLAYS",0,"FAZE CLAN",327,549,"PPSh-41",1,1,"def",29700,1,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16361","death","London Docks","REPLAYS","CHINO",0,"TEAM ENVYUS",785,428,"STG-44",0,0,"off",57650,1,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16362","death","London Docks","DECEMATE","PRIESTAH",1,"FAZE CLAN",516,527,"STG-44",1,1,"def",60550,1,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16363","death","London Docks","PRIESTAH","CHINO",2,"TEAM ENVYUS",562,555,"STG-44",0,0,"off",61050,1,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16364","death","London Docks","CHINO","REPLAYS",0,"FAZE CLAN",227,441,"STG-44",0,1,"off",13400,2,1,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16365","death","London Docks","ZOOMAA","HUKE",1,"TEAM ENVYUS",538,471,"PPSh-41",1,0,"def",21850,2,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16366","death","London Docks","HUKE","ATTACH",0,"FAZE CLAN",529,589,"PPSh-41",0,1,"off",22500,2,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16367","death","London Docks","CLASSIC","REPLAYS",0,"FAZE CLAN",421,469,"STG-44",0,1,"off",23900,2,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16368","death","London Docks","DECEMATE","ATTACH",2,"FAZE CLAN",540,436,"STG-44",0,1,"off",26700,2,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16369","death","London Docks","HUKE","REPLAYS",1,"FAZE CLAN",469,612,"PPSh-41",1,1,"def",31750,3,1,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16370","death","London Docks","REPLAYS","CHINO",0,"TEAM ENVYUS",339,333,"STG-44",0,0,"off",34150,3,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16371","death","London Docks","PRIESTAH","CLASSIC",0,"TEAM ENVYUS",672,568,"STG-44",0,0,"off",34750,3,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16372","death","London Docks","ATTACH","DECEMATE",0,"TEAM ENVYUS",746,512,"PPSh-41",0,0,"off",48000,3,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16373","death","London Docks","ZOOMAA","CLASSIC",2,"TEAM ENVYUS",750,735,"PPSh-41",0,0,"off",51500,3,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16374","death","London Docks","CLASSIC","ATTACH",0,"FAZE CLAN",421,262,"STG-44",0,1,"off",9550,4,1,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16375","death","London Docks","DECEMATE","ZOOMAA",0,"FAZE CLAN",571,367,"STG-44",0,1,"off",12800,4,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16376","death","London Docks","REPLAYS","CHINO",0,"TEAM ENVYUS",237,659,"STG-44",1,0,"def",14250,4,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16377","death","London Docks","ATTACH","HUKE",1,"TEAM ENVYUS",374,667,"PPSh-41",1,0,"def",14500,4,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16378","death","London Docks","HUKE","ZOOMAA",1,"FAZE CLAN",389,564,"PPSh-41",0,1,"off",19000,4,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16379","death","London Docks","ZOOMAA","CHINO",0,"TEAM ENVYUS",397,563,"PPSh-41",1,0,"def",20800,4,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16380","death","London Docks","CHINO","PRIESTAH",2,"FAZE CLAN",281,574,"STG-44",0,1,"off",46950,4,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16381","death","London Docks","ZOOMAA","DECEMATE",0,"TEAM ENVYUS",507,604,"PPSh-41",0,0,"off",13500,5,1,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16382","death","London Docks","ATTACH","HUKE",1,"TEAM ENVYUS",415,500,"PPSh-41",0,0,"off",14600,5,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16383","death","London Docks","HUKE","REPLAYS",1,"FAZE CLAN",253,437,"PPSh-41",1,1,"def",15400,5,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16384","death","London Docks","REPLAYS","CHINO",0,"TEAM ENVYUS",416,401,"STG-44",0,0,"off",16300,5,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16385","death","London Docks","DECEMATE","PRIESTAH",0,"FAZE CLAN",519,648,"STG-44",1,1,"def",18900,5,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16386","death","London Docks","PRIESTAH","CLASSIC",2,"TEAM ENVYUS",502,883,"STG-44",0,0,"off",42800,5,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16387","death","London Docks","ZOOMAA","CLASSIC",0,"TEAM ENVYUS",664,577,"PPSh-41",0,0,"def",20200,6,1,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16388","death","London Docks","PRIESTAH","HUKE",0,"TEAM ENVYUS",670,642,"STG-44",0,0,"def",20550,6,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16389","death","London Docks","REPLAYS","HUKE",0,"TEAM ENVYUS",453,578,"STG-44",0,0,"def",32900,6,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16390","death","London Docks","ATTACH","CLASSIC",2,"TEAM ENVYUS",519,465,"PPSh-41",0,0,"def",35400,6,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16391","death","London Docks","HUKE","ZOOMAA",0,"FAZE CLAN",726,662,"PPSh-41",0,1,"def",13000,7,1,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16392","death","London Docks","REPLAYS","CHINO",0,"TEAM ENVYUS",733,447,"STG-44",1,0,"off",13550,7,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16393","death","London Docks","DECEMATE","ATTACH",0,"FAZE CLAN",673,706,"STG-44",0,1,"def",15400,7,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16394","death","London Docks","CLASSIC","ATTACH",0,"FAZE CLAN",688,628,"STG-44",0,1,"def",18100,7,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16395","death","London Docks","ZOOMAA","CHINO",1,"TEAM ENVYUS",734,498,"PPSh-41",1,0,"off",18750,7,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16396","death","London Docks","CHINO","ATTACH",2,"FAZE CLAN",538,498,"STG-44",0,1,"def",23150,7,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16397","death","London Docks","ATTACH","CHINO",0,"TEAM ENVYUS",360,589,"PPSh-41",0,0,"def",9800,8,1,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16398","death","London Docks","DECEMATE","ZOOMAA",0,"FAZE CLAN",522,442,"STG-44",1,1,"off",12200,8,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16399","death","London Docks","REPLAYS","HUKE",0,"TEAM ENVYUS",232,479,"STG-44",0,0,"def",13750,8,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16400","death","London Docks","ZOOMAA","HUKE",0,"TEAM ENVYUS",428,527,"PPSh-41",0,0,"def",17650,8,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16401","death","London Docks","CHINO","PRIESTAH",1,"FAZE CLAN",300,448,"STG-44",1,1,"off",20850,8,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16402","death","London Docks","PRIESTAH","HUKE",2,"TEAM ENVYUS",436,538,"STG-44",0,0,"def",21900,8,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16403","death","London Docks","PRIESTAH","CHINO",0,"TEAM ENVYUS",241,452,"STG-44",0,0,"off",18450,9,1,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16404","death","London Docks","CLASSIC","ZOOMAA",0,"FAZE CLAN",587,530,"STG-44",1,1,"def",21050,9,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","B"
"16405","death","London Docks","REPLAYS","CHINO",0,"TEAM ENVYUS",419,411,"STG-44",0,0,"off",46250,9,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16406","death","London Docks","ZOOMAA","DECEMATE",0,"TEAM ENVYUS",419,604,"PPSh-41",0,0,"off",49400,9,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","M"
"16407","death","London Docks","CHINO","ATTACH",0,"FAZE CLAN",285,456,"STG-44",1,1,"def",51100,9,0,"TEAM ENVYUS","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16408","death","London Docks","ATTACH","HUKE",2,"TEAM ENVYUS",249,498,"PPSh-41",0,0,"off",65550,9,0,"FAZE CLAN","629ec2f0-4194-5114-9ee8-f9861878a956","A"
"16409","death","Sainte Marie du Mont","FACCENTO","KENNY",0,"TEAM KALIBER",602,459,"STG-44",0,1,"off",18850,1,1,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16410","death","Sainte Marie du Mont","ACCURACY","SAINTS",1,"ECHO FOX",599,527,"STG-44",1,0,"def",21300,1,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16411","death","Sainte Marie du Mont","SAINTS","KENNY",0,"TEAM KALIBER",669,476,"PPSh-41",0,1,"off",21850,1,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16412","death","Sainte Marie du Mont","FERO","TEMP",0,"ECHO FOX",667,502,"BAR",1,0,"def",45350,1,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16413","death","Sainte Marie du Mont","AQUA","ENABLE",0,"TEAM KALIBER",674,584,"STG-44",0,1,"off",53700,1,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16414","death","Sainte Marie du Mont","TEMP","KENNY",2,"TEAM KALIBER",656,341,"STG-44",0,1,"off",54550,1,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16415","death","Sainte Marie du Mont","AQUA","KENNY",0,"TEAM KALIBER",527,518,"STG-44",0,1,"def",21650,2,1,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16416","death","Sainte Marie du Mont","TEMP","FERO",0,"TEAM KALIBER",550,673,"STG-44",0,1,"def",33900,2,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16417","death","Sainte Marie du Mont","SAINTS","KENNY",0,"TEAM KALIBER",284,454,"PPSh-41",0,1,"def",42500,2,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16418","death","Sainte Marie du Mont","ENABLE","KENNY",0,"TEAM KALIBER",327,503,"STG-44",0,1,"def",46450,2,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16419","death","Sainte Marie du Mont","FACCENTO","FERO",2,"TEAM KALIBER",301,707,"STG-44",0,1,"def",65300,2,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16420","death","Sainte Marie du Mont","FACCENTO","KENNY",1,"TEAM KALIBER",658,410,"STG-44",0,1,"off",13650,3,1,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16421","death","Sainte Marie du Mont","KENNY","SAINTS",0,"ECHO FOX",635,561,"PPSh-41",1,0,"def",14650,3,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16422","death","Sainte Marie du Mont","TEMP","ACCURACY",0,"TEAM KALIBER",635,321,"STG-44",0,1,"off",17400,3,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16423","death","Sainte Marie du Mont","SAINTS","FERO",0,"TEAM KALIBER",669,481,"PPSh-41",0,1,"off",18750,3,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16424","death","Sainte Marie du Mont","ENABLE","AQUA",0,"ECHO FOX",632,607,"STG-44",1,0,"def",20000,3,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16425","death","Sainte Marie du Mont","FERO","AQUA",1,"ECHO FOX",583,450,"BAR",1,0,"def",31200,3,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16426","death","Sainte Marie du Mont","AQUA","ACCURACY",2,"TEAM KALIBER",556,524,"STG-44",0,1,"off",34100,3,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16427","death","Sainte Marie du Mont","SAINTS","KENNY",0,"TEAM KALIBER",256,665,"PPSh-41",1,1,"def",14600,4,1,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16428","death","Sainte Marie du Mont","ENABLE","AQUA",0,"ECHO FOX",258,501,"STG-44",0,0,"off",21900,4,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16429","death","Sainte Marie du Mont","KENNY","TEMP",0,"ECHO FOX",308,502,"PPSh-41",0,0,"off",28750,4,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16430","death","Sainte Marie du Mont","TEMP","FERO",0,"TEAM KALIBER",372,500,"STG-44",1,1,"def",36300,4,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16431","death","Sainte Marie du Mont","FERO","AQUA",0,"ECHO FOX",215,567,"BAR",0,0,"off",48300,4,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16432","death","Sainte Marie du Mont","FACCENTO","ACCURACY",0,"TEAM KALIBER",230,557,"STG-44",1,1,"def",53250,4,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16433","death","Sainte Marie du Mont","ACCURACY","AQUA",2,"ECHO FOX",354,357,"STG-44",0,0,"off",60000,4,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","A"
"16434","death","Sainte Marie du Mont","KENNY","FACCENTO",0,"ECHO FOX",499,385,"PPSh-41",0,0,"def",11550,5,1,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16435","death","Sainte Marie du Mont","TEMP","ACCURACY",0,"TEAM KALIBER",559,304,"STG-44",1,1,"off",11850,5,0,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16436","death","Sainte Marie du Mont","FERO","AQUA",0,"ECHO FOX",443,332,"BAR",0,0,"def",30100,5,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16437","death","Sainte Marie du Mont","ENABLE","AQUA",0,"ECHO FOX",525,378,"STG-44",0,0,"def",32650,5,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
"16438","death","Sainte Marie du Mont","ACCURACY","AQUA",2,"ECHO FOX",580,508,"STG-44",0,0,"def",40450,5,0,"TEAM KALIBER","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","B"
"16439","death","Sainte Marie du Mont","AQUA","FERO",0,"TEAM KALIBER",504,398,"STG-44",0,1,"def",13550,6,1,"ECHO FOX","cf78b1a5-a04b-558d-b4ee-8926a72c8a03","M"
